Pris;Kommune;Dato
14387;Lejre;2015-12-01
14665;Lejre;2016-01-01
14828;Lejre;2016-02-01
15003;Lejre;2016-03-01
15208;Lejre;2016-04-01
15371;Lejre;2016-05-01
14613;Lejre;2016-06-01
15071;Lejre;2016-07-01
14918;Lejre;2016-08-01
15052;Lejre;2016-09-01
14824;Lejre;2016-10-01
14666;Lejre;2016-11-01
14869;Lejre;2016-12-01
15034;Lejre;2017-01-01
14890;Lejre;2017-02-01
14717;Lejre;2017-03-01
14636;Lejre;2017-04-01
14924;Lejre;2017-05-01
14813;Lejre;2017-06-01
14851;Lejre;2017-07-01
14848;Lejre;2017-08-01
14849;Lejre;2017-09-01
15010;Lejre;2017-10-01
14977;Lejre;2017-11-01
15046;Lejre;2017-12-01
15687;Roskilde;2004-01-01
15554;Roskilde;2004-02-01
15786;Roskilde;2004-03-01
16221;Roskilde;2004-04-01
16067;Roskilde;2004-05-01
16043;Roskilde;2004-06-01
16591;Roskilde;2004-07-01
16821;Roskilde;2004-08-01
17098;Roskilde;2004-09-01
17512;Roskilde;2004-10-01
17648;Roskilde;2004-11-01
17420;Roskilde;2004-12-01
17804;Roskilde;2005-01-01
17849;Roskilde;2005-02-01
18004;Roskilde;2005-03-01
18425;Roskilde;2005-04-01
19500;Roskilde;2005-05-01
19346;Roskilde;2005-06-01
20397;Roskilde;2005-07-01
20626;Roskilde;2005-08-01
20958;Roskilde;2005-09-01
21496;Roskilde;2005-10-01
22561;Roskilde;2005-11-01
23648;Roskilde;2005-12-01
24132;Roskilde;2006-01-01
24811;Roskilde;2006-02-01
26371;Roskilde;2006-03-01
26501;Roskilde;2006-04-01
26535;Roskilde;2006-05-01
26369;Roskilde;2006-06-01
26569;Roskilde;2006-07-01
26647;Roskilde;2006-08-01
26914;Roskilde;2006-09-01
26609;Roskilde;2006-10-01
26602;Roskilde;2006-11-01
26431;Roskilde;2006-12-01
25920;Roskilde;2007-01-01
26088;Roskilde;2007-02-01
25830;Roskilde;2007-03-01
26286;Roskilde;2007-04-01
26155;Roskilde;2007-05-01
26220;Roskilde;2007-06-01
26065;Roskilde;2007-07-01
25611;Roskilde;2007-08-01
25731;Roskilde;2007-09-01
25621;Roskilde;2007-10-01
25777;Roskilde;2007-11-01
25347;Roskilde;2007-12-01
25218;Roskilde;2008-01-01
25004;Roskilde;2008-02-01
24824;Roskilde;2008-03-01
24623;Roskilde;2008-04-01
24172;Roskilde;2008-05-01
24355;Roskilde;2008-06-01
24192;Roskilde;2008-07-01
23684;Roskilde;2008-08-01
23537;Roskilde;2008-09-01
23449;Roskilde;2008-10-01
22974;Roskilde;2008-11-01
22316;Roskilde;2008-12-01
22293;Roskilde;2009-01-01
22059;Roskilde;2009-02-01
21861;Roskilde;2009-03-01
21461;Roskilde;2009-04-01
21574;Roskilde;2009-05-01
21466;Roskilde;2009-06-01
21566;Roskilde;2009-07-01
21610;Roskilde;2009-08-01
21910;Roskilde;2009-09-01
22147;Roskilde;2009-10-01
22114;Roskilde;2009-11-01
22109;Roskilde;2009-12-01
22098;Roskilde;2010-01-01
22642;Roskilde;2010-02-01
22137;Roskilde;2010-03-01
22076;Roskilde;2010-04-01
21921;Roskilde;2010-05-01
21833;Roskilde;2010-06-01
21348;Roskilde;2010-07-01
21341;Roskilde;2010-08-01
21092;Roskilde;2010-09-01
20961;Roskilde;2010-10-01
21064;Roskilde;2010-11-01
21459;Roskilde;2010-12-01
21469;Roskilde;2011-01-01
21216;Roskilde;2011-02-01
20919;Roskilde;2011-03-01
20919;Roskilde;2011-04-01
20721;Roskilde;2011-05-01
20939;Roskilde;2011-06-01
20979;Roskilde;2011-07-01
20885;Roskilde;2011-08-01
20885;Roskilde;2011-09-01
20867;Roskilde;2011-10-01
20552;Roskilde;2011-11-01
20434;Roskilde;2011-12-01
20433;Roskilde;2012-01-01
20269;Roskilde;2012-02-01
20378;Roskilde;2012-03-01
20442;Roskilde;2012-04-01
20293;Roskilde;2012-05-01
20220;Roskilde;2012-06-01
20204;Roskilde;2012-07-01
20079;Roskilde;2012-08-01
20184;Roskilde;2012-09-01
20490;Roskilde;2012-10-01
20130;Roskilde;2012-11-01
20125;Roskilde;2012-12-01
19913;Roskilde;2013-01-01
19820;Roskilde;2013-02-01
20281;Roskilde;2013-03-01
20048;Roskilde;2013-04-01
19841;Roskilde;2013-05-01
19584;Roskilde;2013-06-01
19440;Roskilde;2013-07-01
19663;Roskilde;2013-08-01
19472;Roskilde;2013-09-01
19763;Roskilde;2013-10-01
20049;Roskilde;2013-11-01
19806;Roskilde;2013-12-01
20043;Roskilde;2014-01-01
19934;Roskilde;2014-02-01
20176;Roskilde;2014-03-01
20134;Roskilde;2014-04-01
20187;Roskilde;2014-05-01
20478;Roskilde;2014-06-01
20513;Roskilde;2014-07-01
20575;Roskilde;2014-08-01
20686;Roskilde;2014-09-01
20596;Roskilde;2014-10-01
21068;Roskilde;2014-11-01
21171;Roskilde;2014-12-01
21099;Roskilde;2015-01-01
20820;Roskilde;2015-02-01
21366;Roskilde;2015-03-01
21246;Roskilde;2015-04-01
21350;Roskilde;2015-05-01
21126;Roskilde;2015-06-01
21404;Roskilde;2015-07-01
21671;Roskilde;2015-08-01
22081;Roskilde;2015-09-01
21932;Roskilde;2015-10-01
22042;Roskilde;2015-11-01
21854;Roskilde;2015-12-01
22110;Roskilde;2016-01-01
22656;Roskilde;2016-02-01
22474;Roskilde;2016-03-01
22394;Roskilde;2016-04-01
22707;Roskilde;2016-05-01
23003;Roskilde;2016-06-01
22711;Roskilde;2016-07-01
23483;Roskilde;2016-08-01
23875;Roskilde;2016-09-01
24181;Roskilde;2016-10-01
23882;Roskilde;2016-11-01
23829;Roskilde;2016-12-01
23243;Roskilde;2017-01-01
23428;Roskilde;2017-02-01
23642;Roskilde;2017-03-01
23982;Roskilde;2017-04-01
23921;Roskilde;2017-05-01
23962;Roskilde;2017-06-01
24116;Roskilde;2017-07-01
23732;Roskilde;2017-08-01
24286;Roskilde;2017-09-01
24776;Roskilde;2017-10-01
24902;Roskilde;2017-11-01
24729;Roskilde;2017-12-01
16017;Solrød;2004-01-01
16030;Solrød;2004-02-01
16354;Solrød;2004-03-01
16845;Solrød;2004-04-01
16207;Solrød;2004-05-01
16580;Solrød;2004-06-01
16371;Solrød;2004-07-01
16684;Solrød;2004-08-01
16724;Solrød;2004-09-01
17141;Solrød;2004-10-01
17224;Solrød;2004-11-01
17745;Solrød;2004-12-01
17895;Solrød;2005-01-01
18706;Solrød;2005-02-01
19161;Solrød;2005-03-01
19302;Solrød;2005-04-01
19006;Solrød;2005-05-01
19540;Solrød;2005-06-01
20007;Solrød;2005-07-01
19994;Solrød;2005-08-01
21077;Solrød;2005-09-01
22194;Solrød;2005-10-01
23194;Solrød;2005-11-01
23639;Solrød;2005-12-01
24978;Solrød;2006-01-01
26035;Solrød;2006-02-01
26918;Solrød;2006-03-01
27199;Solrød;2006-04-01
27607;Solrød;2006-05-01
28499;Solrød;2006-06-01
28215;Solrød;2006-07-01
28100;Solrød;2006-08-01
27865;Solrød;2006-09-01
27731;Solrød;2006-10-01
27086;Solrød;2006-11-01
27129;Solrød;2006-12-01
27237;Solrød;2007-01-01
27003;Solrød;2007-02-01
27032;Solrød;2007-03-01
26741;Solrød;2007-04-01
26982;Solrød;2007-05-01
26780;Solrød;2007-06-01
26915;Solrød;2007-07-01
26274;Solrød;2007-08-01
26538;Solrød;2007-09-01
26586;Solrød;2007-10-01
26010;Solrød;2007-11-01
25902;Solrød;2007-12-01
25318;Solrød;2008-01-01
25438;Solrød;2008-02-01
25616;Solrød;2008-03-01
25813;Solrød;2008-04-01
25248;Solrød;2008-05-01
25285;Solrød;2008-06-01
25292;Solrød;2008-07-01
25134;Solrød;2008-08-01
24682;Solrød;2008-09-01
24426;Solrød;2008-10-01
23850;Solrød;2008-11-01
23292;Solrød;2008-12-01
23032;Solrød;2009-01-01
22664;Solrød;2009-02-01
22175;Solrød;2009-03-01
22111;Solrød;2009-04-01
22382;Solrød;2009-05-01
22243;Solrød;2009-06-01
21915;Solrød;2009-07-01
21879;Solrød;2009-08-01
21673;Solrød;2009-09-01
21373;Solrød;2009-10-01
21565;Solrød;2009-11-01
22165;Solrød;2009-12-01
22271;Solrød;2010-01-01
22770;Solrød;2010-02-01
22410;Solrød;2010-03-01
22322;Solrød;2010-04-01
22424;Solrød;2010-05-01
22971;Solrød;2010-06-01
23167;Solrød;2010-07-01
23161;Solrød;2010-08-01
23073;Solrød;2010-09-01
22994;Solrød;2010-10-01
23122;Solrød;2010-11-01
23274;Solrød;2010-12-01
23508;Solrød;2011-01-01
23343;Solrød;2011-02-01
22825;Solrød;2011-03-01
22140;Solrød;2011-04-01
21584;Solrød;2011-05-01
21101;Solrød;2011-06-01
20828;Solrød;2011-07-01
20572;Solrød;2011-08-01
20780;Solrød;2011-09-01
20752;Solrød;2011-10-01
20700;Solrød;2011-11-01
20377;Solrød;2011-12-01
20043;Solrød;2012-01-01
20279;Solrød;2012-02-01
19706;Solrød;2012-03-01
19725;Solrød;2012-04-01
19590;Solrød;2012-05-01
19720;Solrød;2012-06-01
19881;Solrød;2012-07-01
19924;Solrød;2012-08-01
19919;Solrød;2012-09-01
19943;Solrød;2012-10-01
19831;Solrød;2012-11-01
19472;Solrød;2012-12-01
19766;Solrød;2013-01-01
20068;Solrød;2013-02-01
20007;Solrød;2013-03-01
20130;Solrød;2013-04-01
19839;Solrød;2013-05-01
19909;Solrød;2013-06-01
19921;Solrød;2013-07-01
19688;Solrød;2013-08-01
19660;Solrød;2013-09-01
19577;Solrød;2013-10-01
19271;Solrød;2013-11-01
18978;Solrød;2013-12-01
19087;Solrød;2014-01-01
19311;Solrød;2014-02-01
20004;Solrød;2014-03-01
19456;Solrød;2014-04-01
19852;Solrød;2014-05-01
20362;Solrød;2014-06-01
20395;Solrød;2014-07-01
20572;Solrød;2014-08-01
20753;Solrød;2014-09-01
21092;Solrød;2014-10-01
20381;Solrød;2014-11-01
20719;Solrød;2014-12-01
20794;Solrød;2015-01-01
21130;Solrød;2015-02-01
21785;Solrød;2015-03-01
21731;Solrød;2015-04-01
22405;Solrød;2015-05-01
22230;Solrød;2015-06-01
20986;Solrød;2015-07-01
21178;Solrød;2015-08-01
21457;Solrød;2015-09-01
21808;Solrød;2015-10-01
22394;Solrød;2015-11-01
22318;Solrød;2015-12-01
22228;Solrød;2016-01-01
22179;Solrød;2016-02-01
22429;Solrød;2016-03-01
22386;Solrød;2016-04-01
22813;Solrød;2016-05-01
22776;Solrød;2016-06-01
22882;Solrød;2016-07-01
22877;Solrød;2016-08-01
23153;Solrød;2016-09-01
23274;Solrød;2016-10-01
23689;Solrød;2016-11-01
23478;Solrød;2016-12-01
24144;Solrød;2017-01-01
23805;Solrød;2017-02-01
24203;Solrød;2017-03-01
24029;Solrød;2017-04-01
24260;Solrød;2017-05-01
24469;Solrød;2017-06-01
24288;Solrød;2017-07-01
24408;Solrød;2017-08-01
24341;Solrød;2017-09-01
24529;Solrød;2017-10-01
24437;Solrød;2017-11-01
23970;Solrød;2017-12-01
8769;Landsdel Vest- og Sydsjælland;2004-01-01
8819;Landsdel Vest- og Sydsjælland;2004-02-01
8926;Landsdel Vest- og Sydsjælland;2004-03-01
8993;Landsdel Vest- og Sydsjælland;2004-04-01
9032;Landsdel Vest- og Sydsjælland;2004-05-01
9080;Landsdel Vest- og Sydsjælland;2004-06-01
9219;Landsdel Vest- og Sydsjælland;2004-07-01
9235;Landsdel Vest- og Sydsjælland;2004-08-01
9331;Landsdel Vest- og Sydsjælland;2004-09-01
9450;Landsdel Vest- og Sydsjælland;2004-10-01
9548;Landsdel Vest- og Sydsjælland;2004-11-01
9594;Landsdel Vest- og Sydsjælland;2004-12-01
9687;Landsdel Vest- og Sydsjælland;2005-01-01
9823;Landsdel Vest- og Sydsjælland;2005-02-01
9927;Landsdel Vest- og Sydsjælland;2005-03-01
9955;Landsdel Vest- og Sydsjælland;2005-04-01
10034;Landsdel Vest- og Sydsjælland;2005-05-01
10244;Landsdel Vest- og Sydsjælland;2005-06-01
10396;Landsdel Vest- og Sydsjælland;2005-07-01
10605;Landsdel Vest- og Sydsjælland;2005-08-01
10857;Landsdel Vest- og Sydsjælland;2005-09-01
10856;Landsdel Vest- og Sydsjælland;2005-10-01
11151;Landsdel Vest- og Sydsjælland;2005-11-01
11314;Landsdel Vest- og Sydsjælland;2005-12-01
11421;Landsdel Vest- og Sydsjælland;2006-01-01
11742;Landsdel Vest- og Sydsjælland;2006-02-01
12232;Landsdel Vest- og Sydsjælland;2006-03-01
12490;Landsdel Vest- og Sydsjælland;2006-04-01
12652;Landsdel Vest- og Sydsjælland;2006-05-01
12949;Landsdel Vest- og Sydsjælland;2006-06-01
12941;Landsdel Vest- og Sydsjælland;2006-07-01
13093;Landsdel Vest- og Sydsjælland;2006-08-01
13343;Landsdel Vest- og Sydsjælland;2006-09-01
13505;Landsdel Vest- og Sydsjælland;2006-10-01
13562;Landsdel Vest- og Sydsjælland;2006-11-01
13707;Landsdel Vest- og Sydsjælland;2006-12-01
13813;Landsdel Vest- og Sydsjælland;2007-01-01
13845;Landsdel Vest- og Sydsjælland;2007-02-01
13902;Landsdel Vest- og Sydsjælland;2007-03-01
13898;Landsdel Vest- og Sydsjælland;2007-04-01
13977;Landsdel Vest- og Sydsjælland;2007-05-01
14039;Landsdel Vest- og Sydsjælland;2007-06-01
14174;Landsdel Vest- og Sydsjælland;2007-07-01
14191;Landsdel Vest- og Sydsjælland;2007-08-01
14162;Landsdel Vest- og Sydsjælland;2007-09-01
14263;Landsdel Vest- og Sydsjælland;2007-10-01
14286;Landsdel Vest- og Sydsjælland;2007-11-01
14332;Landsdel Vest- og Sydsjælland;2007-12-01
14238;Landsdel Vest- og Sydsjælland;2008-01-01
14245;Landsdel Vest- og Sydsjælland;2008-02-01
14322;Landsdel Vest- og Sydsjælland;2008-03-01
14271;Landsdel Vest- og Sydsjælland;2008-04-01
14206;Landsdel Vest- og Sydsjælland;2008-05-01
14056;Landsdel Vest- og Sydsjælland;2008-06-01
14054;Landsdel Vest- og Sydsjælland;2008-07-01
13919;Landsdel Vest- og Sydsjælland;2008-08-01
13828;Landsdel Vest- og Sydsjælland;2008-09-01
13609;Landsdel Vest- og Sydsjælland;2008-10-01
13400;Landsdel Vest- og Sydsjælland;2008-11-01
13254;Landsdel Vest- og Sydsjælland;2008-12-01
13092;Landsdel Vest- og Sydsjælland;2009-01-01
12926;Landsdel Vest- og Sydsjælland;2009-02-01
12736;Landsdel Vest- og Sydsjælland;2009-03-01
12681;Landsdel Vest- og Sydsjælland;2009-04-01
12558;Landsdel Vest- og Sydsjælland;2009-05-01
12440;Landsdel Vest- og Sydsjælland;2009-06-01
12387;Landsdel Vest- og Sydsjælland;2009-07-01
12227;Landsdel Vest- og Sydsjælland;2009-08-01
12168;Landsdel Vest- og Sydsjælland;2009-09-01
12045;Landsdel Vest- og Sydsjælland;2009-10-01
11976;Landsdel Vest- og Sydsjælland;2009-11-01
11876;Landsdel Vest- og Sydsjælland;2009-12-01
11766;Landsdel Vest- og Sydsjælland;2010-01-01
11721;Landsdel Vest- og Sydsjælland;2010-02-01
11696;Landsdel Vest- og Sydsjælland;2010-03-01
11649;Landsdel Vest- og Sydsjælland;2010-04-01
11590;Landsdel Vest- og Sydsjælland;2010-05-01
11505;Landsdel Vest- og Sydsjælland;2010-06-01
11489;Landsdel Vest- og Sydsjælland;2010-07-01
11427;Landsdel Vest- og Sydsjælland;2010-08-01
11349;Landsdel Vest- og Sydsjælland;2010-09-01
11269;Landsdel Vest- og Sydsjælland;2010-10-01
11219;Landsdel Vest- og Sydsjælland;2010-11-01
11189;Landsdel Vest- og Sydsjælland;2010-12-01
11128;Landsdel Vest- og Sydsjælland;2011-01-01
11075;Landsdel Vest- og Sydsjælland;2011-02-01
11004;Landsdel Vest- og Sydsjælland;2011-03-01
10985;Landsdel Vest- og Sydsjælland;2011-04-01
10887;Landsdel Vest- og Sydsjælland;2011-05-01
10852;Landsdel Vest- og Sydsjælland;2011-06-01
10806;Landsdel Vest- og Sydsjælland;2011-07-01
10699;Landsdel Vest- og Sydsjælland;2011-08-01
10606;Landsdel Vest- og Sydsjælland;2011-09-01
10507;Landsdel Vest- og Sydsjælland;2011-10-01
10414;Landsdel Vest- og Sydsjælland;2011-11-01
10330;Landsdel Vest- og Sydsjælland;2011-12-01
10298;Landsdel Vest- og Sydsjælland;2012-01-01
10207;Landsdel Vest- og Sydsjælland;2012-02-01
10129;Landsdel Vest- og Sydsjælland;2012-03-01
10060;Landsdel Vest- og Sydsjælland;2012-04-01
10042;Landsdel Vest- og Sydsjælland;2012-05-01
10003;Landsdel Vest- og Sydsjælland;2012-06-01
9941;Landsdel Vest- og Sydsjælland;2012-07-01
9920;Landsdel Vest- og Sydsjælland;2012-08-01
9901;Landsdel Vest- og Sydsjælland;2012-09-01
9855;Landsdel Vest- og Sydsjælland;2012-10-01
9799;Landsdel Vest- og Sydsjælland;2012-11-01
9787;Landsdel Vest- og Sydsjælland;2012-12-01
9722;Landsdel Vest- og Sydsjælland;2013-01-01
9724;Landsdel Vest- og Sydsjælland;2013-02-01
9733;Landsdel Vest- og Sydsjælland;2013-03-01
9739;Landsdel Vest- og Sydsjælland;2013-04-01
9733;Landsdel Vest- og Sydsjælland;2013-05-01
9690;Landsdel Vest- og Sydsjælland;2013-06-01
9657;Landsdel Vest- og Sydsjælland;2013-07-01
9649;Landsdel Vest- og Sydsjælland;2013-08-01
9686;Landsdel Vest- og Sydsjælland;2013-09-01
9662;Landsdel Vest- og Sydsjælland;2013-10-01
9596;Landsdel Vest- og Sydsjælland;2013-11-01
9585;Landsdel Vest- og Sydsjælland;2013-12-01
9586;Landsdel Vest- og Sydsjælland;2014-01-01
9585;Landsdel Vest- og Sydsjælland;2014-02-01
9604;Landsdel Vest- og Sydsjælland;2014-03-01
9681;Landsdel Vest- og Sydsjælland;2014-04-01
9647;Landsdel Vest- og Sydsjælland;2014-05-01
9664;Landsdel Vest- og Sydsjælland;2014-06-01
9635;Landsdel Vest- og Sydsjælland;2014-07-01
9673;Landsdel Vest- og Sydsjælland;2014-08-01
9654;Landsdel Vest- og Sydsjælland;2014-09-01
9746;Landsdel Vest- og Sydsjælland;2014-10-01
9661;Landsdel Vest- og Sydsjælland;2014-11-01
9623;Landsdel Vest- og Sydsjælland;2014-12-01
9600;Landsdel Vest- og Sydsjælland;2015-01-01
9604;Landsdel Vest- og Sydsjælland;2015-02-01
9654;Landsdel Vest- og Sydsjælland;2015-03-01
9661;Landsdel Vest- og Sydsjælland;2015-04-01
9648;Landsdel Vest- og Sydsjælland;2015-05-01
9701;Landsdel Vest- og Sydsjælland;2015-06-01
9709;Landsdel Vest- og Sydsjælland;2015-07-01
9734;Landsdel Vest- og Sydsjælland;2015-08-01
9780;Landsdel Vest- og Sydsjælland;2015-09-01
9788;Landsdel Vest- og Sydsjælland;2015-10-01
9789;Landsdel Vest- og Sydsjælland;2015-11-01
9807;Landsdel Vest- og Sydsjælland;2015-12-01
9815;Landsdel Vest- og Sydsjælland;2016-01-01
9903;Landsdel Vest- og Sydsjælland;2016-02-01
10035;Landsdel Vest- og Sydsjælland;2016-03-01
10122;Landsdel Vest- og Sydsjælland;2016-04-01
10214;Landsdel Vest- og Sydsjælland;2016-05-01
10214;Landsdel Vest- og Sydsjælland;2016-06-01
10237;Landsdel Vest- og Sydsjælland;2016-07-01
10247;Landsdel Vest- og Sydsjælland;2016-08-01
10283;Landsdel Vest- og Sydsjælland;2016-09-01
10330;Landsdel Vest- og Sydsjælland;2016-10-01
10312;Landsdel Vest- og Sydsjælland;2016-11-01
10314;Landsdel Vest- og Sydsjælland;2016-12-01
10326;Landsdel Vest- og Sydsjælland;2017-01-01
10349;Landsdel Vest- og Sydsjælland;2017-02-01
10462;Landsdel Vest- og Sydsjælland;2017-03-01
10512;Landsdel Vest- og Sydsjælland;2017-04-01
10593;Landsdel Vest- og Sydsjælland;2017-05-01
10581;Landsdel Vest- og Sydsjælland;2017-06-01
10582;Landsdel Vest- og Sydsjælland;2017-07-01
10621;Landsdel Vest- og Sydsjælland;2017-08-01
10681;Landsdel Vest- og Sydsjælland;2017-09-01
10758;Landsdel Vest- og Sydsjælland;2017-10-01
10680;Landsdel Vest- og Sydsjælland;2017-11-01
10707;Landsdel Vest- og Sydsjælland;2017-12-01
10251;Faxe;2004-01-01
10291;Faxe;2004-02-01
10536;Faxe;2004-03-01
10594;Faxe;2004-04-01
10638;Faxe;2004-05-01
10457;Faxe;2004-06-01
10790;Faxe;2004-07-01
10824;Faxe;2004-08-01
10718;Faxe;2004-09-01
11102;Faxe;2004-10-01
11196;Faxe;2004-11-01
11274;Faxe;2004-12-01
11273;Faxe;2005-01-01
11637;Faxe;2005-02-01
11627;Faxe;2005-03-01
11389;Faxe;2005-04-01
11562;Faxe;2005-05-01
11898;Faxe;2005-06-01
11595;Faxe;2005-07-01
11669;Faxe;2005-08-01
11854;Faxe;2005-09-01
12095;Faxe;2005-10-01
12410;Faxe;2005-11-01
12582;Faxe;2005-12-01
12947;Faxe;2006-01-01
14707;Faxe;2006-02-01
15051;Faxe;2006-03-01
14209;Faxe;2006-04-01
14547;Faxe;2006-05-01
15053;Faxe;2006-06-01
15050;Faxe;2006-07-01
15145;Faxe;2006-08-01
15101;Faxe;2006-09-01
15199;Faxe;2006-10-01
15515;Faxe;2006-11-01
15525;Faxe;2006-12-01
15567;Faxe;2007-01-01
15505;Faxe;2007-02-01
15386;Faxe;2007-03-01
15630;Faxe;2007-04-01
15979;Faxe;2007-05-01
16345;Faxe;2007-06-01
16227;Faxe;2007-07-01
16431;Faxe;2007-08-01
16355;Faxe;2007-09-01
16349;Faxe;2007-10-01
16249;Faxe;2007-11-01
16342;Faxe;2007-12-01
16330;Faxe;2008-01-01
16567;Faxe;2008-02-01
16454;Faxe;2008-03-01
16197;Faxe;2008-04-01
15988;Faxe;2008-05-01
15816;Faxe;2008-06-01
15729;Faxe;2008-07-01
15583;Faxe;2008-08-01
15437;Faxe;2008-09-01
15231;Faxe;2008-10-01
15092;Faxe;2008-11-01
14840;Faxe;2008-12-01
14718;Faxe;2009-01-01
14534;Faxe;2009-02-01
14195;Faxe;2009-03-01
14086;Faxe;2009-04-01
13915;Faxe;2009-05-01
13897;Faxe;2009-06-01
13731;Faxe;2009-07-01
13644;Faxe;2009-08-01
13625;Faxe;2009-09-01
13369;Faxe;2009-10-01
13357;Faxe;2009-11-01
13416;Faxe;2009-12-01
12990;Faxe;2010-01-01
12877;Faxe;2010-02-01
12893;Faxe;2010-03-01
12810;Faxe;2010-04-01
12494;Faxe;2010-05-01
12300;Faxe;2010-06-01
12345;Faxe;2010-07-01
12391;Faxe;2010-08-01
12330;Faxe;2010-09-01
12051;Faxe;2010-10-01
11884;Faxe;2010-11-01
11725;Faxe;2010-12-01
11653;Faxe;2011-01-01
11765;Faxe;2011-02-01
11687;Faxe;2011-03-01
11620;Faxe;2011-04-01
11492;Faxe;2011-05-01
11477;Faxe;2011-06-01
11586;Faxe;2011-07-01
11545;Faxe;2011-08-01
11420;Faxe;2011-09-01
11334;Faxe;2011-10-01
11261;Faxe;2011-11-01
11166;Faxe;2011-12-01
11128;Faxe;2012-01-01
11029;Faxe;2012-02-01
10875;Faxe;2012-03-01
10820;Faxe;2012-04-01
10634;Faxe;2012-05-01
10569;Faxe;2012-06-01
10486;Faxe;2012-07-01
10310;Faxe;2012-08-01
10122;Faxe;2012-09-01
10021;Faxe;2012-10-01
9870;Faxe;2012-11-01
9850;Faxe;2012-12-01
9913;Faxe;2013-01-01
10125;Faxe;2013-02-01
10135;Faxe;2013-03-01
9852;Faxe;2013-04-01
9856;Faxe;2013-05-01
9717;Faxe;2013-06-01
9592;Faxe;2013-07-01
9633;Faxe;2013-08-01
9773;Faxe;2013-09-01
9615;Faxe;2013-10-01
9685;Faxe;2013-11-01
9569;Faxe;2013-12-01
9702;Faxe;2014-01-01
9609;Faxe;2014-02-01
9889;Faxe;2014-03-01
10012;Faxe;2014-04-01
10043;Faxe;2014-05-01
9929;Faxe;2014-06-01
9806;Faxe;2014-07-01
9946;Faxe;2014-08-01
9967;Faxe;2014-09-01
10847;Faxe;2014-10-01
10744;Faxe;2014-11-01
10462;Faxe;2014-12-01
10668;Faxe;2015-01-01
10638;Faxe;2015-02-01
10738;Faxe;2015-03-01
10862;Faxe;2015-04-01
10614;Faxe;2015-05-01
10640;Faxe;2015-06-01
10568;Faxe;2015-07-01
10799;Faxe;2015-08-01
10869;Faxe;2015-09-01
10886;Faxe;2015-10-01
10761;Faxe;2015-11-01
10556;Faxe;2015-12-01
10685;Faxe;2016-01-01
10731;Faxe;2016-02-01
11280;Faxe;2016-03-01
11246;Faxe;2016-04-01
11482;Faxe;2016-05-01
11407;Faxe;2016-06-01
11392;Faxe;2016-07-01
11243;Faxe;2016-08-01
11448;Faxe;2016-09-01
11478;Faxe;2016-10-01
11353;Faxe;2016-11-01
11339;Faxe;2016-12-01
11488;Faxe;2017-01-01
11576;Faxe;2017-02-01
11449;Faxe;2017-03-01
11370;Faxe;2017-04-01
11615;Faxe;2017-05-01
11451;Faxe;2017-06-01
11408;Faxe;2017-07-01
11280;Faxe;2017-08-01
11405;Faxe;2017-09-01
11759;Faxe;2017-10-01
11914;Faxe;2017-11-01
11965;Faxe;2017-12-01
7116;Guldborgsund;2004-01-01
7106;Guldborgsund;2004-02-01
7186;Guldborgsund;2004-03-01
